id_server; station_name
8258449344; CARVALHO (29G/54)
60049; CARVOEIRO (09G/03)
9343898314; CASA BRANCA (17I/04)
9198880258; CASA DE RIBA DÃO (03G/04)
377464708; CASAIS (01H/03)
3380557100; CASAL ABOBOEIRAS (16G/52)
2840538932; CASAL ANTAS (20C/51)
2422951446; CASAL ARCHELA (19E/01)
9200203626; CASAL DA MOTA (16C/03)
9200203640; CASAL DA PONTE (17A/01)
9343898312; CASAL DAS MANSAS (17I/03)
6797622992; CASAL DAS RAPOSAS (14D/51)
9200203616; CASAL DO CRUTO (16D/04)
6794281390; CASAL DO FREIXIAL (13O/50)
9343898290; CASAL DO GRILO (17G/08)
9343898208; CASAL DO MOINHO (15H/05)
9343898306; CASALINHO (17H/06)
9343898300; CASARÕES (17H/01)
6794282324; CASAS NOVAS (18L/52)
9198880422; CASCATA PORTELA DO HOMEM (03I/01)
2940598664; CASETA - ERV6 - CCHA (26H/50)
60050; CASTANHEIRO (06M/01)
9343898130; CASTANHEIROS (13N/02)
9343898202; CASTELEJO (15G/04)
9343898032; CASTELO (10H/02)
60262; CASTELO (ALB. CRESTUMA) (07H/05)
9343898040; CASTELO MENDO (10P/03)
9505767342; CASTELO VELHO (15I/02)
9198880564; CASTINCEIRA (11I/02)
220748212; CASTRO COLA (28H/01)
6786946884; CASTRO DAIRE (08J/50)
60311; CASTRO DAIRE (PRAIA FLUVIAL) (08J/01)
6786846756; CASTRO DE ALCAÑICES (04T/50)
8257000028; CASTRO MARIM (30L/50)
9343898524; CASÃO (22I/03)
9198880536; CATIVELOS (10K/06)
60263; CAVADA (02E/02)
9343898112; CAVALEIROS DE BAIXO (13J/04)
6808057810; CEGARREGA (20K/51)
3380550562; CEGONHAS (15N/51)
303919294; CEIRA VALES (13H/06)
9198880548; CELORICO-GARE (10M/01)
9343898256; CENTRAL ELÉTRICA DE VELADA (16K/04)
9343897814; CEPEDA (06H/05)
9343898214; CERCA DO CASTELO (15K/03)
60051; CERCA POMARES (30E/01)
6786808304; CERDEIRA (02M/50)
6844428382; CERDEIRA/GEVIM - CAPT. 28 (13H/08)
9343897858; CEREJAIS (06P/01)
9198880616; CEREJAL (12I/08)
6786946940; CEREJO (09N/51)
9198880458; CERQUEIRAL (04G/06)
6786846764; CERRADA (04R/50)
2940598666; CERRADINHA (25E/50)
6788286698; CERRO ALMARGEM (31L/50)
9505767352; CERRO DA ANDREZA (28H/02)
3001630650; CERRO PORTO (30K/50)
2940598668; CERRO VELHA (28G/50)
3456570666; CERRO VERMELHO (24H/51)
2664319592; CHAMIÇO (17K/01)
9203856454; CHAPA (06I/01)
6794319920; CHAPARRAL (20L/50)
9525536982; CHARNECA DO MAXIAL (16G/06)
230259574; CHELEIROS (20B/02)
60351; CHIQUEDA (16D/03)
6794281964; CHOCANAL (18L/51)
9366420618; CHÃO DO RIO (10M/04)
60052; CIDADELHE (08O/02)
6862578388; CIDADELHE - CCHE (02H/57)
9198880246; CIDADELHE MONTANTE - CCHE (02H/02)
8451664324; CINCO REIS - CCHA (C) (25J/12C)
9651414078; CINCO REIS - CCHA (P) (25J/12P)
6857924360; CINCO REIS - CCHA (S) (25J/12S)
9198880518; CINCO REIS/CHANCUDA/TRINDADE - CINCHATRI2 - CCHA (26I/04)
9198880520; CINCO REIS/CHANCUDA/TRINDADE - CINCHATRI3 - CCHA (26I/05)
9343898308; COALHOS (17H/07)
9343898250; CODES (16I/05)
60264; CODEÇAIS (06K/03)
60352; COINA (22C/04)
201114030; COIRO BURRA (31J/01)
9343898138; COITO D. ANTÓNIA (13O/04)
6844877198; COIÇO - CAPT. 46 (12H/06)
9343898028; COIÇO DAS CHÃS (10G/04)
6794281824; COJANCAS (18K/50)
100811538; COLARES (21A/05)
2840483340; COLMEAL (11M/50)
346983024; COLMEAL (ALB. CASTELO BODE) (16H/05)
6786846800; CONDIVAU (04P/51)
9198880598; CONRARIA (12G/04)
9928832656; CONSOLAÇÃO (18A/51)
2423315504; CONSTÂNCIA (17G/03)
8363964432; CONSTÂNCIA (JUS. ZÊZERE) (17G/10)
9004938652; CONSTÂNCIA (MONT. ZÊZERE) (17G/07)
9203856242; CONTIM (02O/02)
10079562792; CONVENTO (28L/13)
9203856428; CONVENTO DE BALSAMÃO (CHACIM) (05P/03)
60338; CORCINO (ALB. ODIAXERE-BRAVURA) (30E/08)
2840537096; CORGAS (15J/50)
8351738070; CORGO DA PONTE QUEBRADA (27E/53)
6942538402; CORGO DO PORTO DA MÓ (27E/51)
6942538806; CORGO DO VALE DE JOÃO VAZ (26G/55)
6942538400; CORGO DOS AIVADOS (27E/50)
6794320314; CORROIOS (22C/51)
60340; CORTADOIRO (30E/10)
9343898466; CORTE DE PAU (21D/07)
8258460380; CORTE MOURÃO (29G/55)
9198880376; CORTE VELHA (28K/01)
9343898150; CORTES - RIB. LAPA (14H/01)
9343897922; CORTES DA VEIGA (07O/01)
6786846822; CORTIÇOS (04O/50)
9198880552; CORUJEIRA (10M/03)
6857983628; CORUJEIRA - CCHE (11M/03)
9343898008; COTA - VOUGUINHA (09K/04)
2940598670; COTOVIO (27H/50)
2840549332; COURELA (21H/50)
9343898384; COURELA DOS BORREGOS (19I/02)
9505767330; COURELAS (11M/08)
6786917382; COUTADAS (05K/50)
60265; COUTO CUCUJÃES - CAPT. 75 (08G/01)
9343898230; COUTO DAS PEDRAS NEGRAS (15N/01)
9366420616; COUTO DE CIMA (09H/09)
9343898432; COUÇO (20H/04)
9343897940; COVAL QUENTE (08G/06)
2422949170; COVANAS BAIXO (21C/08)
2940598672; COVANCOS ASSARIAS (26I/50)
9198880608; COVELOS (12H/13)
9351012832; COVELÃES (03J/21)
9198880588; COVÃO DO URSO (11L/08)
10373114996; COXOS (ERICEIRA) (Biota-Bivalves) (19A/01BIV)
2840776446; CRATO (18L/53)
6786926024; CROCA DO ARDA (07G/52)
6786946900; CUNHA (09M/50)
2840776460; CURRAIS ARVÉOLA (14P/50)
60053; CURRAL BOIEIROS (30L/02)
3001136792; CURRALÃO (ALB. ALQUEVA) (23N/50)
6786917366; CURROS (Cu20) (04M/51)
2940598674; CURVAL (22G/50)
9052981564; CV_TW_1 - PONTE FÃO (S) (04E/25S)
9052981566; CV_TW_2 - Museu Maritimo Esposende (S) (04E/26S)
9267099750; CW - ARRIFANA (S) (30D/51S)
9277428070; CW - BARRA AVEIRO (S) (10E/51S)
8827378530; CW - BARRA GUADIANA (31M/04)
9276225682; CW - BARRINHA ESMORIZ - E (08F/07)
9276225686; CW - BARRINHA ESMORIZ - F (08F/08)
9635673592; CW - CARVALHAL (28E/08)
9635673588; CW - ILHA PESSEGUEIRO (27E/06)
9635647718; CW - OSSO DA BALEIA (13D/10)
9635673584; CW - PEGO (24E/01)
9635613988; CW - POÇO DA CRUZ (11E/05)
9635613992; CW - QUIAIOS (12D/04)
9603398852; CW - RIA FORMOSA - BARRA DA ARMONA (F) (31K/56F)
9267136556; CW - RIA FORMOSA - BARRA DA ARMONA (S) (31K/56S)
9267111428; CW - RIA FORMOSA - BARRA DO FAROL (S) (32J/24S)
9267099760; CW - SAGRES (S) (31D/02S)
9635613980; CW - SÃO JACINTO (09E/09)
9635613998; CW - TAMARGUEIRA (13D/09)
9635613984; CW - TORREIRA (09E/10)
9635613976; CW - TORRÃO DO LAMEIRO (08E/02)
9635673580; CW - TROIA/GALÉ (23D/05)
9635673576; CW - VIEIRA LEIRIA/ESPORÃO NORTE (14D/10)
9267111424; CW - VILAMOURA (S) (31I/53S)
9598690850; CW MONDEGO - COSTEIRA ADJACENTE (S) (13D/30S)
8827378528; CW MONTE GORDO (30M/10)
3766915870; CWB - I - 1B_1 (F) (06E/05F)
3766915866; CWB - I - 1B_1 (S) (06E/05S)
3766915858; CWB - I - 1B_2 (F) (05E/02F)
3766915854; CWB - I - 1B_2 (S) (05E/02S)
3766916262; CWB - I - 2_1 (F) (11E/03F)
3766916258; CWB - I - 2_1 (S) (11E/03S)
3766916254; CWB - I - 2_2 (F) (09E/07F)
3766916250; CWB - I - 2_2 (S) (09E/07S)
9601698780; CWB - I - 4_1 (F) (22B/04F)
3766916704; CWB - I - 4_1 (S) (22B/04S)
3766916712; CWB - I - 4_2 (F) (22A/02F)
3766916708; CWB - I - 4_2 (S) (22A/02S)
3766916724; CWB - I - 4_3 (F) (22B/05F)
3766916720; CWB - I - 4_3 (S) (22B/05S)
3766916732; CWB - I - 4_4 (F) (22B/03F)
3766916728; CWB - I - 4_4 (S) (22B/03S)
3766916740; CWB - I - 4_5 (F) (22A/03F)
3766916736; CWB - I - 4_5 (S) (22A/03S)
3766916748; CWB - I - 4_6 (F) (23B/01F)
3766916744; CWB - I - 4_6 (S) (23B/01S)
3773472762; CWB - I - 5_1 (F) (23D/03F)
3773472758; CWB - I - 5_1 (S) (23D/03S)
3773472770; CWB - I - 5_2 (F) (23C/01F)
3773472766; CWB - I - 5_2 (S) (23C/01S)
3773472778; CWB - I - 5_3 (F) (24C/01F)
3773472774; CWB - I - 5_3 (S) (24C/01S)
3773473550; CWB - I - 5_4 (F) (23C/02F)
3773472782; CWB - I - 5_4 (S) (23C/02S)
3773473560; CWB - I - 5_5 (F) (23D/04F)
3773473556; CWB - I - 5_5 (S) (23D/04S)
3773473570; CWB - I - 5_6 (F) (24D/01F)
3773473566; CWB - I - 5_6 (S) (24D/01S)
3773473578; CWB - I - 5_7 (F) (25D/01F)
3773473574; CWB - I - 5_7 (S) (25D/01S)
3773473628; CWB - I - 7_1_EXTERIOR (F) (31M/03F)
3773473624; CWB - I - 7_1_EXTERIOR (S) (31M/03S)
3773473638; CWB - I - 7_2_EXTERIOR (F) (31M/02F)
3773473632; CWB - I - 7_2_EXTERIOR (S) (31M/02S)
3766916242; CWB - II - 1B_1 (F) (09E/08F)
3766916238; CWB - II - 1B_1 (S) (09E/08S)
3766916234; CWB - II - 1B_2 (F) (08E/01F)
3766916230; CWB - II - 1B_2 (S) (08E/01S)
3766916278; CWB - II - 2_1 (F) (12D/01F)
3766916274; CWB - II - 2_1 (S) (12D/01S)
3766916270; CWB - II - 2_2 (F) (11D/01F)
3766916266; CWB - II - 2_2 (S) (11D/01S)
3766916294; CWB - II - 3_1 (F) (17B/17F)
3766916290; CWB - II - 3_1 (S) (17B/17S)
3766916286; CWB - II - 3_2 (F) (14C/01F)
3766916282; CWB - II - 3_2 (S) (14C/01S)
3766916700; CWB - II - 4_1 (F) (21A/07F)
3766916696; CWB - II - 4_1 (S) (21A/07S)
3766916692; CWB - II - 4_2 (F) (19A/03F)
3766916688; CWB - II - 4_2 (S) (19A/03S)
3766916684; CWB - II - 4_3 (F) (19A/04F)
3766916680; CWB - II - 4_3 (S) (19A/04S)
3766916676; CWB - II - 4_4 (F) (18A/03F)
3766916670; CWB - II - 4_4 (S) (18A/03S)
3766916666; CWB - II - 4_5 (F) (18A/02F)
3766916662; CWB - II - 4_5 (S) (18A/02S)
3766916658; CWB - II - 4_6 (F) (18A/01F)
3766916298; CWB - II - 4_6 (S) (18A/01S)
3773473604; CWB - II - 5_1 (F) (26D/02F)
3773473600; CWB - II - 5_1 (S) (26D/02S)
3773473596; CWB - II - 5_2 (F) (27D/01F)
3773473592; CWB - II - 5_2 (S) (27D/01S)
3773473586; CWB - II - 5_3 (F) (29D/01F)
3773473582; CWB - II - 5_3 (S) (29D/01S)
3773473612; CWB - II - 7_1 (F) (32I/01F)
3773473608; CWB - II - 7_1 (S) (32I/01S)
3773473620; CWB - II - 7_2_EXTERIOR (F) (31K/02F)
3773473616; CWB - II - 7_2_EXTERIOR (S) (31K/02S)
9937910796; CWB-II-7 (31M/21)
9603401212; CWL - RIA ALVOR - MARGEM DIREITA - ESPARGUEIRA (F) (31F/53F)
9267139522; CWL - RIA ALVOR - MARGEM DIREITA - ESPARGUEIRA (S) (31F/53S)
9267139518; CWL - RIA ALVOR - MARGEM ESQ - TAPADA VELHA (S) (31F/54S)
9603398848; CWL - RIA FORMOSA - CANAL DA FUSETA (F) (31K/55F)
9267126544; CWL - RIA FORMOSA - CANAL DA FUSETA (S) (31K/55S)
9603401200; CWL - RIA FORMOSA - CANAL DE FARO (F) (32J/25F)
9267127850; CWL - RIA FORMOSA - CANAL DE FARO (S) (32J/25S)
9603387276; CWL - RIA FORMOSA - CULATRA (F) (31K/54F)
9267126548; CWL - RIA FORMOSA - CULATRA (S) (31K/54S)
9603384934; CWL - RIA FORMOSA - MOINHO DE MARIM (F) (31K/53F)
9267127846; CWL - RIA FORMOSA - MOINHO DE MARIM (S) (31K/53S)
9603401204; CWL - RIA FORMOSA - PRAIA DE FARO B (F) (31J/52F)
9267127854; CWL - RIA FORMOSA - PRAIA DE FARO B (S) (31J/52S)
655901964; CÁVADO - BARCA LAGO (04E/23)
665741766; CÁVADO - CV2A (04E/22)
3766915392; CÁVADO - ESPOSENDE (04E/09)
3766915400; CÁVADO - PONTE IC1 (F) (04E/05F)
3766915396; CÁVADO - PONTE IC1 (S) (04E/05S)
655901962; CÁVADO - PONTÃO FAROL ESPOSENDE (04E/21)
655901968; CÁVADO - PTE. LIGAÇÃO TAPADA A SUB-OUTEIRO (EN559) (04F/25)
3766915408; CÁVADO - QUINTA SOFIA (F) (04E/04F)
3766915404; CÁVADO - QUINTA SOFIA (S) (04E/04S)
655901958; CÁVADO - SAÍDA ESTUÁRIO (F) (04E/20F)
655901960; CÁVADO - SAÍDA ESTUÁRIO (S) (04E/20S)
3766915412; CÁVADO - VILA FRESCAINHA (SÃO PEDRO) (04F/01)
9343897808; CÊTE (06G/03)
6786946904; CÔA 1 (Cinco Vilas) (09P/51)
6786946948; CÔA 2 (Porto de Ovelha) (10P/50)
9198880624; CÔJA (12J/08)
8348483652; DEGEBE (22J/52)
8447956226; DEGEBE - CONFLUÊNCIA - CCHA (C) (23L/16C)
6857398052; DEGEBE - CONFLUÊNCIA - CCHA (S) (23L/16S)
3005244338; DELOBRA (08J/02)
6797623496; DESTRIZ (10H/54)
2341233490; DIVOR-PAREDÃO (21J/03)
6807968656; DOM JOÃO (20J/54)
60054; DORNELAS DO ZÊZERE (13K/02)
3766914948; DOURO - AREINHO AVINTES (F) (07E/01F)
3766914944; DOURO - AREINHO AVINTES (S) (07E/01S)
655907980; DOURO - CRESTUMA (JUS. BARRAGEM) (07G/24)
665741768; DOURO - DO2A (07F/22)
665743076; DOURO - DO5 (07G/25)
3766914916; DOURO - ENTRADA ESTUÁRIO (F) (07E/02F)
3766914912; DOURO - ENTRADA ESTUÁRIO (S) (07E/02S)
655907978; DOURO - ESPINHAÇO (AVINTES) (07F/23)
655901972; DOURO - ESTUÁRIO EXTERIOR (F) (07E/20F)
655907974; DOURO - ESTUÁRIO EXTERIOR (S) (07E/20S)
3766914932; DOURO - PALÁCIO DESPORTOS (F) (07F/04F)
3766914928; DOURO - PALÁCIO DESPORTOS (S) (07F/04S)
655907976; DOURO - PONTA CABEDELO (07F/21)
3766914940; DOURO - PONTE DONA MARIA PIA (F) (07F/02F)
3766914936; DOURO - PONTE DONA MARIA PIA (S) (07F/02S)
3766914924; DOURO - SENHOR NAVEGANTES (F) (07F/09F)
3766914920; DOURO - SENHOR NAVEGANTES (S) (07F/09S)
652856356; DOURO COSTA (07E/29)
9343897896; DÍZIMOS (07J/07)
9198880288; EIRADO (01F/08)
9198880414; EIRADO - FERREIRÓ (05F/11)
9343897950; EIRIZ (08I/01)
60266; EIXES (04N/05)
654483670; EMISSÁRIO ESPINHO 1 PARAMOS (F) (08E/20F)
702560676; EMISSÁRIO ESPINHO 1 PARAMOS (S) (08E/20S)
654483672; EMISSÁRIO ESPINHO 2 PARAMOS (F) (08E/21F)
702560680; EMISSÁRIO ESPINHO 2 PARAMOS (S) (08E/21S)
654483674; EMISSÁRIO ESPINHO 3 PARAMOS (F) (08E/22F)
702560682; EMISSÁRIO ESPINHO 3 PARAMOS (S) (08E/22S)
702560684; EMISSÁRIO ESPINHO 4 PARAMOS (F) (08E/23F)
702560686; EMISSÁRIO ESPINHO 4 PARAMOS (S) (08E/23S)
654490238; EMISSÁRIO FIG. FOZ 1 CELBI/SOPORCEL LAVOS (F) (13D/20F)
702560690; EMISSÁRIO FIG. FOZ 1 CELBI/SOPORCEL LAVOS (S) (13D/20S)
654490856; EMISSÁRIO FIG. FOZ 2 CELBI/SOPORCEL LAVOS (F) (13D/21F)
702581936; EMISSÁRIO FIG. FOZ 2 CELBI/SOPORCEL LAVOS (S) (13D/21S)
654490858; EMISSÁRIO FIG. FOZ 3 CELBI/SOPORCEL LAVOS (F) (13D/22F)
702581938; EMISSÁRIO FIG. FOZ 3 CELBI/SOPORCEL LAVOS (S) (13D/22S)
654490860; EMISSÁRIO MATOSINHOS 1 PETROGAL CAB. MUNDO (F) (06E/21F)
702584514; EMISSÁRIO MATOSINHOS 1 PETROGAL CAB. MUNDO (S) (06E/21S)
654490862; EMISSÁRIO MATOSINHOS 2 PETROGAL CAB. MUNDO (F) (06E/22F)
702581940; EMISSÁRIO MATOSINHOS 2 PETROGAL CAB. MUNDO (S) (06E/22S)
654490864; EMISSÁRIO MATOSINHOS 3 PETROGAL CAB. MUNDO (F) (06E/23F)
702582066; EMISSÁRIO MATOSINHOS 3 PETROGAL CAB. MUNDO (S) (06E/23S)
654490866; EMISSÁRIO SESIMBRA 1 ENRAIZAMENTO QUEBRA-MAR (F) (23C/20F)
702582068; EMISSÁRIO SESIMBRA 1 ENRAIZAMENTO QUEBRA-MAR (S) (23C/20S)
654490870; EMISSÁRIO SESIMBRA 2 ENRAIZAMENTO QUEBRA-MAR (F) (23C/21F)
702582070; EMISSÁRIO SESIMBRA 2 ENRAIZAMENTO QUEBRA-MAR (S) (23C/21S)
654490872; EMISSÁRIO SESIMBRA 3 ENRAIZAMENTO QUEBRA-MAR (F) (23C/22F)
702582072; EMISSÁRIO SESIMBRA 3 ENRAIZAMENTO QUEBRA-MAR (S) (23C/22S)
654490874; EMISSÁRIO SESIMBRA 4 PRAIAS OURO E CALIFÓRNIA (F) (23C/23F)
702582074; EMISSÁRIO SESIMBRA 4 PRAIAS OURO E CALIFÓRNIA (S) (23C/23S)
654493580; EMISSÁRIO SESIMBRA 5 PRAIAS OURO E CALIFÓRNIA (F) (23C/24F)
702584360; EMISSÁRIO SESIMBRA 5 PRAIAS OURO E CALIFÓRNIA (S) (23C/24S)
654493582; EMISSÁRIO SESIMBRA 6 PRAIAS OURO E CALIFÓRNIA (F) (23C/25F)
702584362; EMISSÁRIO SESIMBRA 6 PRAIAS OURO E CALIFÓRNIA (S) (23C/25S)
654493586; EMISSÁRIO SESIMBRA 7 PRAIAS OURO E CALIFÓRNIA (F) (23C/26F)
702584364; EMISSÁRIO SESIMBRA 7 PRAIAS OURO E CALIFÓRNIA (S) (23C/26S)
654493588; EMISSÁRIO SINES 1 COSTA STO. ANDRÉ (F) (26D/20F)
702584366; EMISSÁRIO SINES 1 COSTA STO. ANDRÉ (S) (26D/20S)
654504922; EMISSÁRIO SINES 2 COSTA STO. ANDRÉ (F) (26D/21F)
702584368; EMISSÁRIO SINES 2 COSTA STO. ANDRÉ (S) (26D/21S)
654510310; EMISSÁRIO SINES 3 COSTA STO. ANDRÉ (F) (26D/22F)
702584370; EMISSÁRIO SINES 3 COSTA STO. ANDRÉ (S) (26D/22S)
654516490; EMISSÁRIO V. N. GAIA 1 PRAIA MADALENA (F) (07E/26F)
702584372; EMISSÁRIO V. N. GAIA 1 PRAIA MADALENA (S) (07E/26S)
654516602; EMISSÁRIO V. N. GAIA 2 PRAIA MADALENA (F) (07E/27F)
702584374; EMISSÁRIO V. N. GAIA 2 PRAIA MADALENA (S) (07E/27S)
654516674; EMISSÁRIO V. N. GAIA 3 PRAIA MADALENA (F) (07E/28F)
702584376; EMISSÁRIO V. N. GAIA 3 PRAIA MADALENA (S) (07E/28S)
654532646; EMISSÁRIO VIANA CASTELO 1 PORTUCEL (F) (03D/20F)
702584378; EMISSÁRIO VIANA CASTELO 1 PORTUCEL (S) (03D/20S)
654567318; EMISSÁRIO VIANA CASTELO 2 PORTUCEL (F) (03D/21F)
702584380; EMISSÁRIO VIANA CASTELO 2 PORTUCEL (S) (03D/21S)
654567322; EMISSÁRIO VIANA CASTELO 3 PORTUCEL (F) (04D/23F)
702584382; EMISSÁRIO VIANA CASTELO 3 PORTUCEL (S) (04D/23S)
2840478454; ENGENHO (14H/51)
2840538946; ENTRE ÁGUAS (20I/51)
9198880556; ENTRE ÁGUAS (VELOSA) (10N/08)
6786806402; ENTRE-AMBOS-OS-RIOS (03H/50)
6862639040; ENTRE-AMBOS-OS-RIOS - CCHE (03H/10)
60055; ENTRE-OS-RIOS (07H/01)
2840549340; ENTRONCAMENTO (21D/50)
60342; ENXAMEADOR (30E/12)
8257000024; ENXERIM (30G/52)
9343897980; ENXURREIRAS (09F/10)
9203856396; ERMELO (05J/08)
9343897996; ERMIDA - RE2C_COMP - CCHE (09H/02)
60056; ERMIDA-CORGO (06K/01)
6857923042; ERMIDAS ALDEIA (25G/07)
2423316292; ERMIDAS SADO (26G/01)
8292820412; ERMIDAS SADO I (25G/08)
8292820416; ERMIDAS SADO II (25G/54)
3482542194; ERMIDAS-CASTELHANO (26G/07)
3478712498; ERMIDAS-POMARINHO (25G/06)
6786806414; ERVEDAL (01G/51)
9198880510; ERVIDEL - ERV2 - CCHA (26H/03)
9198880516; ERVIDEL - ERV3 - CCHA (26I/01)
9198880524; ERVIDEL - ERV5 - CCHA (26I/07)
2840775078; ESCARIGO (RIB. CASTELEIRO) (12N/51)
242952348; ESCARIGO (RIB. TOURÕES) (08Q/01)
9505767276; ESPADANAL (11J/09)
9343897934; ESPINHO - RIBEIRA DE SILVALDE (08F/09)
9343897876; ESPINHO - RIBEIRA DO MOCHO (07F/12)
9343897946; ESPIUNCA (08H/04)
9198880388; EST.1 - MONTANTE RIO AVE - CCHE (04I/08)
9198880384; EST.2 - RIBEIRA VILAR CHÃ - CCHE (04I/06)
9198880408; EST.5 - JUSANTE GUILHOFREI - CCHE (04I/09)
9198880410; EST.6 - INTERMÉDIO ESPERANÇA - CCHE (04I/10)
9198880404; EST.8 - JUSANTE ANDORINHAS - CCHE (04H/10)
9198880406; EST.9 - JUSANTE SRA PORTO - CCHE (04H/11)
244338976; ESTARREJA (09F/05)
100811540; ESTAÇÃO AGRONÓMICA NACIONAL (21B/02)
60418; ESTEIRO COINA (22C/05)
8351739238; ESTEIRO DAS MOITAS (22E/51)
8351739242; ESTEIRO DO ALMO (22E/52)
60419; ESTEIRO MOITA (21C/06)
60420; ESTEIRO MONTIJO (21C/07)
60421; ESTEIRO SEIXAL (22C/06)
9203856386; ESTELA - RIO ALTO (05E/10)
3005244342; ESTEVAIS (06Q/52)
9198880262; ESTORÃOS (03F/13)
9203856318; ESTURRADO (04J/04)
2422911154; ESTUÁRIO SADO (A_018)
3005244294; ETA ANDORINHAS (04H/05)
10024279368; ETA CASTANHEIRA_CAPT CAVALEIROS (02F/08)
10024279374; ETA INSALDE_CAPT CODECEDE (02F/10)
10024279376; ETA INSALDE_CAPT PORREIRAS (02F/11)
10024279384; ETA LAPELA_CAPT TROPORIZ (01F/09)
3005244298; ETA QUEIMADELA (04I/04)
3005244302; ETA RABAGÃO (ALB. VENDA NOVA) (04J/12)
10024252082; ETA RABAGÃO (ALB. VENDA NOVA) (C) (04J/12C)
10024240608; ETA RABAGÃO (ALB. VENDA NOVA) (F) (04J/12F)
10024252084; ETA RABAGÃO (ALB. VENDA NOVA) (M) (04J/12M)
10024279370; ETA S. SEBASTIÃO_CAPT FRIANDE (02F/09)
9198880442; FAFIÃO (03I/03)
9505767260; FAGUNDO (15D/05)
9203856388; FAIA (05J/01)
6797623484; FAIL (10J/52)
9343898422; FAJARDA (20F/01)
6857985576; FAJO - CCHE (10M/10)
3261322242; FALACHO (30G/03)
9200203620; FANHAIS (16D/06)
6844877650; FEIJOAL - CAPT. 72 (12I/05)
9343897982; FERMELÃ (09F/11)
6857985158; FERNÃO JOANES - CCHE (11M/04)
60353; FERRARIA ALPEDRIZ (PISÕES) (16D/02)
2852461440; FERRARIA ALPEDRIZ (RIB. LAMA) (16D/51)
3380541178; FERRARIAS (14G/50)
9198880500; FERREIRA E VALBOM - FERVAL1 - CCHA (25H/03)
9198880504; FERREIRA E VALBOM - FERVAL2 - CCHA (25I/04)
9343897880; FERREIRINHA (07G/02)
60058; FERREIRÓS (11I/01)
60267; FERRO (05H/03)
60059; FERVENÇA (16D/01)
3001457378; FICALHO (26N/51)
6794282340; FIGUEIRA E BARROS (19K/51)
9203856462; FIGUEIRA-MOGADOURO (06Q/01)
6786917474; FIOLHAL (06M/50)
9343898512; FOGUETEIRO (22C/14)
3109825826; FONTE BENÉMOLA (30I/52)
9343898238; FONTE DA RÃ (15O/03)
6786806786; FONTE DE CAL (04F/50)
9343898444; FONTE DE PAVIA (20I/05)
9343898220; FONTE DO FERRO (15M/01)
9343898242; FONTE DOS MARCOS (15O/05)
3001456936; FONTE LETREIRO (26L/51)
2840537092; FONTE PENHA (14N/52)
9343898240; FONTE RIO SECO (15O/04)
60268; FONTE VELHA (03G/06)
60060; FONTES (15E/06)
9343897820; FORCADO (06I/08)
60061; FORJÃES (04E/06)
60175; FORMARIZ (05E/04)
3109825822; FORNINHOS (29G/53)
6788286694; FORTE DE ALMÁDENA (31E/50)
9203856406; FORTUNHO (05K/06)
2422911166; FOUPANA (A_021)
8258479810; FOUPANILHA (29K/50)
9928832224; FOZ (23B/02)
101228286; FOZ ARDA (ALB. CRESTUMA) (07G/08)
60062; FOZ BARREIROS (30G/11)
101228271; FOZ BEÇA / SET - Est. 15 - CCHEi (04J/11)
6786807190; FOZ BORRALHA (04J/50)
101227607; FOZ CABREIRA (03I/07)
101227606; FOZ CABRIL (03I/06)
60409; FOZ CORGO (07K/01)
6786923294; FOZ CÔA (07O/50)
9343898110; FOZ DE AROUCE (13H/02)
2166304004; FOZ DE FEBROS (07F/06)
9198880630; FOZ DE ÉGUA (12K/04)
100283441; FOZ DO AGUIAR (SRA. DO CAMPO) (07O/03)
9198880278; FOZ DO ANHA (03E/11)
9343898014; FOZ DO AVELAL (09O/01)
9343897796; FOZ DO AZIBO (05Q/03)
9158114268; FOZ DO CARVALHOSO (29F/01)
6786917534; FOZ DO CEIRA (06L/50)
60255; FOZ DO LABRUJA (03F/05)
6786946888; FOZ DO MAU (08J/51)
9198880400; FOZ DO SÁ (05H/06)
2940598676; FOZ ESTAÇÕES (28G/51)
101227472; FOZ ESTORÃOS (03F/08)
101228273; FOZ LOUREDO (05J/04)
60063; FOZ MOURO (01G/02)
101228274; FOZ OLO (06I/05)
2166304002; FOZ ONDA (06E/02)
101228285; FOZ PAIVÔ (08H/03)
101227659; FOZ PENACAL (03Q/02)
101227610; FOZ PEQUENO (04H/04)
201322416; FOZ RIBEIRO (30H/04)
60064; FOZ RIO HOMEM (04G/07)
60066; FOZ SOUSA (07F/03)
101227924; FOZ TEIXEIRA (07J/04)
101228280; FOZ TEJA (07N/01)
101228270; FOZ TERVA (03L/03)
101227835; FOZ TINHELA (06M/05)
101228282; FOZ TORTO (06L/04)
101227604; FOZ TROVELA (03F/07)
60269; FOZ TÂMEGA (ALB. CRESTUMA) (07H/06)
101228287; FOZ UÍMA (07G/09)
101227603; FOZ VADE (03G/08)
101228272; FOZ VIDAGO (04L/03)
60400; FOZ ÂNCORA (03D/03)
9198880420; FRADES (03J/01)
9343897910; FRADINHO (07L/03)
9357368178; FRADIZELA (04O/06)
2840478444; FRAGAS (13O/51)
60067; FRAGAS TORRE (08H/02)
6797623460; FRALDEU (13G/51)
6858268104; FRANCE COVAS - CCHE (02E/08)
6858268108; FRANCE INTERMÉDIO - CCHE (02E/09)
6858268112; FRANCE RODENTES - CCHE (02E/10)
